image_path,label,split
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00311.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00313.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00314.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00315.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00316.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00318.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00319.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00320.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00321.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00323.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00325.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00326.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00327.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00329.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00330.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00331.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00332.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00334.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00335.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00336.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00337.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00339.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00340.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00341.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00342.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00344.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00345.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00346.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00348.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00350.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00351.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00352.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00353.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00355.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00356.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00357.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00359.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00361.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00362.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00363.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00364.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00365.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00368.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00370.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00371.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00373.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00374.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00375.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00377.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00379.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00381.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00383.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00386.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00387.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00390.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00394.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00396.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00398.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Colletotrichum__Leaf_Colletotrichum_00399.jpg,Leaf_Colletotrichum,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00001.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00002.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00003.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00005.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00006.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00007.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00008.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00009.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00010.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00011.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00012.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00015.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00018.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00019.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00020.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00021.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00022.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00025.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00026.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00027.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00028.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00030.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00031.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00032.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00033.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00035.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00038.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00039.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00040.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00042.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00043.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00044.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00046.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00047.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00049.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00051.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00054.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00055.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00056.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00057.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00059.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00060.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00061.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00062.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00063.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00065.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00066.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00067.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00068.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00069.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00070.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00073.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00075.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00076.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00077.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00078.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00079.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00081.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00083.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00085.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00086.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00087.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00089.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00090.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00091.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00092.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00093.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00094.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00095.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00096.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00097.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00098.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00100.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00101.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00103.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00104.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00105.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00106.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00107.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00110.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00114.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00116.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00119.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00121.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00122.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00123.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00124.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00125.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00128.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00129.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00130.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00131.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00132.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00133.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00134.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00140.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00142.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00144.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00145.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00146.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00147.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00148.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00150.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00152.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00153.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00154.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00155.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00156.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00157.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00158.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00159.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00160.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00161.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00163.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00164.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00165.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00166.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00168.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00169.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00170.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00171.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00172.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00174.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00176.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00178.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00179.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00180.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00181.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00183.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00185.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00188.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00189.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00191.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00192.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00193.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00196.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00197.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00198.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00199.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00200.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00201.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00202.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00204.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00207.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00208.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00209.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00210.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00211.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00212.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00213.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00214.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00216.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00218.jpg,Leaf_Healthy,train
data/durian/mendeley_pxzvksbwnj/images/train__Leaf_Healthy__Leaf_Healthy_00219.jpg,Leaf_Healthy,train
