image_path,label,split
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1889.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1890.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1891.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1892.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1893.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1895.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1896.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1897.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1898.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1899.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1900.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1901.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1903.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1904.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1905.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1907.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1910.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1911.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1912.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1913.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1915.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1916.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1917.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1922.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1924.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1926.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1927.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1929.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1930.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1931.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1932.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1933.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1934.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1935.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1936.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1938.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1939.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1940.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1942.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1943.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1944.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1946.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1948.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1950.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1951.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1952.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1953.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1955.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1956.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1958.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1959.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1961.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1962.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1963.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1965.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1966.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1967.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1968.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1972.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1973.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1974.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1977.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1978.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1979.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1980.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1981.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1982.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1983.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1984.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1986.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1988.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1989.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1992.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1993.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1994.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1995.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1997.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1998.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_1999.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2001.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2003.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2005.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2007.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2010.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2011.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2012.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2013.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2014.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2017.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2018.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2021.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2023.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2025.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2027.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2030.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2032.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2033.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2034.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2035.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2036.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2039.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2040.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2041.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2045.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2046.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2047.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2048.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2049.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2050.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2051.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2053.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2055.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2057.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2058.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2059.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2060.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2063.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2064.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2066.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2068.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2070.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2074.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2076.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2077.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2078.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2079.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2082.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2083.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2084.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2085.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2086.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2088.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2089.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2090.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2091.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2092.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2093.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2094.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2095.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2096.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2097.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2099.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2100.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2101.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2102.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2103.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2104.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2105.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2106.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2107.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2108.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2109.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2110.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2111.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2112.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2113.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2116.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2117.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2119.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2120.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2121.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2122.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2123.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2124.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2125.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2126.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2127.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2128.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2129.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2130.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2131.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2132.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2134.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2136.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2137.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2140.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2141.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2144.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2145.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2147.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2148.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2151.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2153.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2154.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2156.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2158.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2160.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2161.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2162.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2164.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2165.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2166.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2168.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2169.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2170.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2171.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2172.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2173.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2174.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2175.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2176.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2179.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2180.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2181.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2182.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2183.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2184.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2185.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2186.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2189.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2190.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2194.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2197.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2198.jpg,HEALTHY_LEAF,train
data/durian/kaggle_durian_leaf_disease_dataset/images/train__HEALTHY_LEAF__to_label_2199.jpg,HEALTHY_LEAF,train
